ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AMD,0000002488,2020-01-28,8-K,0000002488-20-000006,a20200128q419earnings8.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000006/a20200128q419earnings8.htm,0,557,0.0
AMD,0000002488,2020-02-04,10-K,0000002488-20-000008,amdform10-kfy2019.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/amdform10-kfy2019.htm,9,47121,0.1909976443623862
AMD,0000002488,2020-02-18,8-K,0000002488-20-000019,amd8k-kneoeip2x11x2020.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000019/amd8k-kneoeip2x11x2020.htm,0,500,0.0
AMD,0000002488,2020-03-12,8-K,0000002488-20-000034,a8kamendmenttobylaws36.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000034/a8kamendmenttobylaws36.htm,0,485,0.0
AMD,0000002488,2020-04-28,8-K,0000002488-20-000048,a2020q1earnings8-k.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000048/a2020q1earnings8-k.htm,0,573,0.0
AMD,0000002488,2020-04-29,10-Q,0000002488-20-000051,amdq1fy2010q.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000051/amdq1fy2010q.htm,0,22895,0.0
AMD,0000002488,2020-05-12,8-K,0000002488-20-000068,a8-kxannualmeeting2020.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000068/a8-kxannualmeeting2020.htm,0,437,0.0
AMD,0000002488,2020-07-28,8-K,0000002488-20-000101,amd-20200728.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000101/amd-20200728.htm,0,623,0.0
AMD,0000002488,2020-07-29,10-Q,0000002488-20-000103,amd-20200627.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000103/amd-20200627.htm,0,23006,0.0
AMD,0000002488,2020-08-11,8-K,0000002488-20-000110,amd-20200806.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000110/amd-20200806.htm,0,722,0.0
AMD,0000002488,2020-10-27,8-K,0000002488-20-000161,amd-20201027.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000161/amd-20201027.htm,0,623,0.0
AMD,0000002488,2020-10-27,8-K,0001193125-20-277468,d67182d8k.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312520277468/d67182d8k.htm,0,3773,0.0
AMD,0000002488,2020-10-27,8-K,0001193125-20-278572,d40046d8k.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312520278572/d40046d8k.htm,0,1628,0.0
AMD,0000002488,2020-10-28,10-Q,0000002488-20-000164,amd-20200926.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000164/amd-20200926.htm,0,27982,0.0
AMD,0000002488,2021-01-06,8-K,0000002488-21-000002,amd-20201231.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000002/amd-20201231.htm,0,585,0.0
AMD,0000002488,2021-01-12,8-K,0000002488-21-000005,amd-20210111.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000005/amd-20210111.htm,0,1641,0.0
AMD,0000002488,2021-01-26,8-K,0000002488-21-000009,amd-20210126.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000009/amd-20210126.htm,0,639,0.0
AMD,0000002488,2021-01-29,10-K,0001628280-21-001185,amd-20201226.htm,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/amd-20201226.htm,15,49210,0.3048160942897785
AMD,0000002488,2021-02-22,8-K,0000002488-21-000033,amd-20210216.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000033/amd-20210216.htm,0,490,0.0
AMD,0000002488,2021-03-08,8-K,0001193125-21-073262,d89766d8k.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312521073262/d89766d8k.htm,0,1459,0.0
AMD,0000002488,2021-04-08,8-K,0000002488-21-000046,amd-20210407.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000046/amd-20210407.htm,0,584,0.0
AMD,0000002488,2021-04-27,8-K,0000002488-21-000054,amd-20210427.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000054/amd-20210427.htm,0,630,0.0
AMD,0000002488,2021-04-28,10-Q,0000002488-21-000056,amd-20210327.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000056/amd-20210327.htm,0,26244,0.0
AMD,0000002488,2021-05-13,8-K,0000002488-21-000068,amd-20210513.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000068/amd-20210513.htm,0,534,0.0
AMD,0000002488,2021-05-21,8-K,0001193125-21-169293,d120619d8k.htm,https://www.sec.gov/Archives/edgar/data/2488/000119312521169293/d120619d8k.htm,0,389,0.0
AMD,0000002488,2021-06-24,8-K,0000002488-21-000103,amd-20210621.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000103/amd-20210621.htm,0,767,0.0
AMD,0000002488,2021-06-30,8-K,0000002488-21-000107,amd-20210629.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000107/amd-20210629.htm,0,929,0.0
AMD,0000002488,2021-07-27,8-K,0000002488-21-000114,amd-20210727.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000114/amd-20210727.htm,0,630,0.0
AMD,0000002488,2021-07-28,10-Q,0000002488-21-000116,amd-20210626.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000116/amd-20210626.htm,0,25902,0.0
AMD,0000002488,2021-10-26,8-K,0000002488-21-000176,amd-20211026.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248821000176/amd-20211026.htm,0,630,0.0
