ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
MSFT,0000789019,2021-02-16,8-K,0001193125-21-044940,d11855d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521044940/d11855d8k.htm,0,258,0.0
MSFT,0000789019,2021-03-02,8-K,0001193125-21-065751,d336741d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521065751/d336741d8k.htm,0,295,0.0
MSFT,0000789019,2021-03-17,8-K,0001193125-21-084239,d130687d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521084239/d130687d8k.htm,0,657,0.0
MSFT,0000789019,2021-04-12,8-K,0001193125-21-112687,d171120d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521112687/d171120d8k.htm,0,416,0.0
MSFT,0000789019,2021-04-27,8-K,0001193125-21-134213,d179564d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521134213/d179564d8k.htm,0,354,0.0
MSFT,0000789019,2021-04-27,10-Q,0001564590-21-020891,msft-10q_20210331.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459021020891/msft-10q_20210331.htm,16,24597,0.6504858316054803
MSFT,0000789019,2021-05-20,8-K,0001193125-21-167940,d171596d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521167940/d171596d8k.htm,0,263,0.0
MSFT,0000789019,2021-06-17,8-K,0001193125-21-192783,d176999d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521192783/d176999d8k.htm,0,261,0.0
MSFT,0000789019,2021-07-08,8-K,0001193125-21-210827,d158429d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521210827/d158429d8k.htm,0,367,0.0
MSFT,0000789019,2021-07-27,8-K,0001193125-21-225746,d200100d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521225746/d200100d8k.htm,0,341,0.0
MSFT,0000789019,2021-07-29,10-K,0001564590-21-039151,msft-10k_20210630.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm,39,41098,0.9489512871672587
MSFT,0000789019,2021-10-26,8-K,0001193125-21-307941,d239488d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521307941/d239488d8k.htm,0,334,0.0
MSFT,0000789019,2021-10-26,10-Q,0001564590-21-051992,msft-10q_20210930.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459021051992/msft-10q_20210930.htm,18,22655,0.7945265945707349
MSFT,0000789019,2021-11-30,8-K,0001193125-21-343711,d205343d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312521343711/d205343d8k.htm,0,482,0.0
MSFT,0000789019,2022-01-18,8-K,0001193125-22-010667,d301984d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522010667/d301984d8k.htm,0,417,0.0
MSFT,0000789019,2022-01-25,8-K,0001193125-22-017041,d299919d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522017041/d299919d8k.htm,0,334,0.0
MSFT,0000789019,2022-01-25,10-Q,0001564590-22-002324,msft-10q_20211231.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459022002324/msft-10q_20211231.htm,18,23625,0.7619047619047619
MSFT,0000789019,2022-04-26,10-Q,0001564590-22-015675,msft-10q_20220331.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459022015675/msft-10q_20220331.htm,21,24495,0.8573178199632577
MSFT,0000789019,2022-04-26,8-K,0001193125-22-120207,d328712d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522120207/d328712d8k.htm,0,334,0.0
MSFT,0000789019,2022-06-02,8-K,0001193125-22-165839,d295016d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522165839/d295016d8k.htm,0,430,0.0
MSFT,0000789019,2022-07-26,8-K,0001193125-22-202034,d372382d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522202034/d372382d8k.htm,0,336,0.0
MSFT,0000789019,2022-07-28,10-K,0001564590-22-026876,msft-10k_20220630.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/msft-10k_20220630.htm,42,40588,1.0347886074701882
MSFT,0000789019,2022-10-25,8-K,0001193125-22-268356,d361432d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522268356/d361432d8k.htm,0,334,0.0
MSFT,0000789019,2022-10-25,10-Q,0001564590-22-035087,msft-10q_20220930.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459022035087/msft-10q_20220930.htm,19,22709,0.8366726848386102
MSFT,0000789019,2022-12-16,8-K,0001193125-22-306591,d434535d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312522306591/d434535d8k.htm,0,493,0.0
MSFT,0000789019,2023-01-18,8-K,0001193125-23-009934,d447690d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523009934/d447690d8k.htm,0,475,0.0
MSFT,0000789019,2023-01-24,10-Q,0001564590-23-000733,msft-10q_20221231.htm,https://www.sec.gov/Archives/edgar/data/789019/000156459023000733/msft-10q_20221231.htm,21,24336,0.8629191321499015
MSFT,0000789019,2023-01-24,8-K,0001193125-23-014230,d406070d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523014230/d406070d8k.htm,0,334,0.0
MSFT,0000789019,2023-04-25,10-Q,0000950170-23-014423,msft-20230331.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023014423/msft-20230331.htm,24,27306,0.8789277081960009
MSFT,0000789019,2023-04-25,8-K,0001193125-23-115280,d321368d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523115280/d321368d8k.htm,0,334,0.0
MSFT,0000789019,2023-07-03,8-K,0001193125-23-181341,d288670d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523181341/d288670d8k.htm,0,246,0.0
MSFT,0000789019,2023-07-25,8-K,0000950170-23-034400,msft-20230725.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023034400/msft-20230725.htm,0,315,0.0
MSFT,0000789019,2023-07-27,10-K,0000950170-23-035122,msft-20230630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,103,43705,2.356709758608855
MSFT,0000789019,2023-10-11,8-K,0001193125-23-254151,d530324d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523254151/d530324d8k.htm,0,437,0.0
MSFT,0000789019,2023-10-13,8-K,0001193125-23-255762,d537928d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523255762/d537928d8k.htm,0,600,0.0
MSFT,0000789019,2023-10-16,8-K,0001104659-23-109428,tm2328507d1_8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000110465923109428/tm2328507d1_8k.htm,0,964,0.0
MSFT,0000789019,2023-10-24,8-K,0000950170-23-054848,msft-20231024.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023054848/msft-20231024.htm,0,313,0.0
MSFT,0000789019,2023-10-24,10-Q,0000950170-23-054855,msft-20230930.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023054855/msft-20230930.htm,45,23756,1.894258292641859
MSFT,0000789019,2023-10-30,8-K,0001193125-23-265616,d572684d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523265616/d572684d8k.htm,0,522,0.0
MSFT,0000789019,2023-11-06,8-K,0001193125-23-271376,d566386d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523271376/d566386d8k.htm,0,1295,0.0
MSFT,0000789019,2023-12-08,8-K,0001193125-23-291720,d636199d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312523291720/d636199d8k.htm,2,649,2.0
MSFT,0000789019,2024-01-19,8-K,0001193125-24-011295,d708866d8k.htm,https://www.sec.gov/Archives/edgar/data/789019/000119312524011295/d708866d8k.htm,0,581,0.0
MSFT,0000789019,2024-01-30,8-K,0000950170-24-008809,msft-20240130.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024008809/msft-20240130.htm,0,313,0.0
MSFT,0000789019,2024-01-30,10-Q,0000950170-24-008814,msft-20231231.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024008814/msft-20231231.htm,54,26573,2.0321378843186695
MSFT,0000789019,2024-04-25,8-K,0000950170-24-048268,msft-20240425.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024048268/msft-20240425.htm,0,313,0.0
