ticker,cik,filing_date,form,accession_number,primary_document,filing_url,ai_keyword_hits,word_count,ai_intensity_per_1000_words
AAPL,0000320193,2022-11-07,8-K,0001193125-22-278435,d400465d8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000119312522278435/d400465d8k.htm,0,348,0.0
AAPL,0000320193,2023-02-02,8-K,0000320193-23-000005,aapl-20230202.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000005/aapl-20230202.htm,0,369,0.0
AAPL,0000320193,2023-02-03,10-Q,0000320193-23-000006,aapl-20221231.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/aapl-20221231.htm,0,6649,0.0
AAPL,0000320193,2023-03-10,8-K,0001140361-23-011192,brhc10049413_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036123011192/brhc10049413_8k.htm,0,317,0.0
AAPL,0000320193,2023-05-04,8-K,0000320193-23-000063,aapl-20230504.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000063/aapl-20230504.htm,0,369,0.0
AAPL,0000320193,2023-05-05,10-Q,0000320193-23-000064,aapl-20230401.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401.htm,0,6950,0.0
AAPL,0000320193,2023-05-10,8-K,0001140361-23-023909,ny20007635x4_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036123023909/ny20007635x4_8k.htm,0,709,0.0
AAPL,0000320193,2023-08-03,8-K,0000320193-23-000075,aapl-20230803.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000075/aapl-20230803.htm,0,369,0.0
AAPL,0000320193,2023-08-04,10-Q,0000320193-23-000077,aapl-20230701.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/aapl-20230701.htm,0,6966,0.0
AAPL,0000320193,2023-11-02,8-K,0000320193-23-000104,aapl-20231102.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000104/aapl-20231102.htm,0,369,0.0
AAPL,0000320193,2023-11-03,10-K,0000320193-23-000106,aapl-20230930.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm,2,24926,0.08023750300890636
AAPL,0000320193,2024-02-01,8-K,0000320193-24-000005,aapl-20240201.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000005/aapl-20240201.htm,0,365,0.0
AAPL,0000320193,2024-02-02,10-Q,0000320193-24-000006,aapl-20231230.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/aapl-20231230.htm,0,6616,0.0
AAPL,0000320193,2024-02-28,8-K,0001140361-24-010155,ny20022580x1_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036124010155/ny20022580x1_8k.htm,0,321,0.0
AAPL,0000320193,2024-05-02,8-K,0000320193-24-000067,aapl-20240502.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000067/aapl-20240502.htm,0,365,0.0
AAPL,0000320193,2024-05-03,10-Q,0000320193-24-000069,aapl-20240330.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/aapl-20240330.htm,0,6838,0.0
AAPL,0000320193,2024-05-03,8-K,0001140361-24-024352,ef20028273_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036124024352/ef20028273_8k.htm,0,498,0.0
AAPL,0000320193,2024-08-01,8-K,0000320193-24-000080,aapl-20240801.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000080/aapl-20240801.htm,0,365,0.0
AAPL,0000320193,2024-08-02,10-Q,0000320193-24-000081,aapl-20240629.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/aapl-20240629.htm,0,6729,0.0
AAPL,0000320193,2024-08-23,8-K,0001140361-24-038403,ny20033611x2_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036124038403/ny20033611x2_8k.htm,0,390,0.0
AAPL,0000320193,2024-08-26,8-K,0001140361-24-038601,ny20033611x3_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036124038601/ny20033611x3_8k.htm,0,318,0.0
AAPL,0000320193,2024-09-10,8-K,0001140361-24-040659,ef20035718_8k.htm,https://www.sec.gov/Archives/edgar/data/320193/000114036124040659/ef20035718_8k.htm,0,787,0.0
