date,ticker,close,volume,daily_return,volume_zscore,rolling_volatility_20d,sec_ai_density
2020-02-03,AAPL,74.33518981933594,173788400.0,-0.0027462379324332264,1.0067729530668932,0.27797647463337855,0.0
2020-02-04,AAPL,76.7892837524414,136616400.0,0.03301389206202199,-0.17636689329703267,0.298560931141553,0.0
2020-02-05,AAPL,77.41543579101562,118826800.0,0.008154159121900983,-0.7623678465743506,0.29750244761497757,0.0
2020-02-06,AAPL,78.32095336914062,105425600.0,0.011696860824622402,-1.1109640647950831,0.2955183976458585,0.0
2020-02-07,AAPL,77.25634002685547,117684000.0,-0.013592956884314722,-0.6580147417908788,0.293923678942972,0.0
2020-02-10,AAPL,77.6233139038086,109348800.0,0.004750081052578459,-0.8516971334720673,0.29409296603998974,0.0
2020-02-11,AAPL,77.15496063232422,94323200.0,-0.006033667566225809,-1.2234876870465468,0.286215330980464,0.0
2020-02-12,AAPL,78.98722076416016,113730400.0,0.023747794267790834,-0.5847653504563342,0.2921958790697626,0.0
2020-02-13,AAPL,78.42477416992188,94747600.0,-0.0071207290090333775,-1.0751653159938253,0.2932474430601203,0.0
2020-02-14,AAPL,78.44406127929688,80113600.0,0.00024593133457040395,-1.3923260321659874,0.29085945447509376,0.0
2020-02-18,AAPL,77.00769805908203,152531200.0,-0.01831066873374554,0.5780928859741473,0.2970666035875964,0.0
2020-02-19,AAPL,78.12300109863281,93984000.0,0.014483007123457847,-0.980508951511113,0.2998946390225475,0.0
2020-02-20,AAPL,77.32151794433594,100566000.0,-0.010259246867449168,-0.8011170675999154,0.3025676967842948,0.0
2020-02-21,AAPL,75.57137298583984,129554000.0,-0.02263464304666174,-0.058966076388963985,0.31312030003906205,0.0
2020-02-24,AAPL,71.98169708251953,222195200.0,-0.04750047222237086,2.066026230951584,0.3546025936216688,0.0
2020-02-25,AAPL,69.54351806640625,230673600.0,-0.03387220800473989,1.9610392594517672,0.3593530763859481,0.0
2020-02-26,AAPL,70.64671325683594,198054800.0,0.01586337909129454,1.1849389119869087,0.3474548480458849,0.0
2020-02-27,AAPL,66.02867889404297,320605600.0,-0.06536800015032718,2.86579343220009,0.3975754512037159,0.0
2020-02-28,AAPL,65.99005126953125,426510000.0,-0.0005850128331919002,3.0460857893074653,0.3977778744043265,0.0
2020-03-02,AAPL,72.13378143310547,341397200.0,0.09310085452852013,1.809089731252799,0.5136422605672665,0.0
2020-03-03,AAPL,69.84285736083984,319475600.0,-0.0317593785706376,1.4181760521489748,0.5250374238861023,0.0
2020-03-04,AAPL,73.0824966430664,219178400.0,0.046384689925973666,0.3907876355500273,0.5390250736085287,0.0
2020-03-05,AAPL,70.7119140625,187572800.0,-0.03243707713139976,0.04657929016323138,0.5481330799632025,0.0
2020-03-06,AAPL,69.7728500366211,226176800.0,-0.01328013869132294,0.3748253838481729,0.5458359853666236,0.0
2020-03-09,AAPL,64.25438690185547,286744800.0,-0.07909184062094632,0.8918948722384175,0.605441178160573,0.0
2020-03-10,AAPL,68.882080078125,285290000.0,0.07202143541324335,0.7928470649991692,0.6687263789633013,0.0
2020-03-11,AAPL,66.4897689819336,255598800.0,-0.03473052923892661,0.42754775962066105,0.6769538168104505,0.0
2020-03-12,AAPL,59.92359924316406,418474000.0,-0.09875458795102254,1.820414590837853,0.7408657523789659,0.0
2020-03-13,AAPL,67.10293579101562,370732000.0,0.11980816637396097,1.2337190696670122,0.8778374938179629,0.0
2020-03-16,AAPL,58.470340728759766,322423600.0,-0.1286470548642027,0.6896735451981039,0.9784840320374844,0.0
2020-03-17,AAPL,61.04129409790039,324056000.0,0.04397021356634667,0.6312667047201852,0.998581790123496,0.0
2020-03-18,AAPL,59.54700469970703,300233600.0,-0.02447997573244043,0.29976620442574714,0.995658771029396,0.0
2020-03-19,AAPL,59.09074020385742,271857200.0,-0.00766225770969553,-0.14379967051104167,0.9957482592197026,0.0
2020-03-20,AAPL,55.33934020996094,401693200.0,-0.06348541211287106,1.4672268317775667,1.012237985952411,0.0
2020-03-23,AAPL,54.16370391845703,336752800.0,-0.021244132782275105,0.49365753820980635,1.0048128840396295,0.0
2020-03-24,AAPL,59.59770584106445,287531200.0,0.10032552298838837,-0.2567175507148058,1.0767817383865055,0.0
2020-03-25,AAPL,59.26938247680664,303602000.0,-0.005508993334968126,-0.10571787361774594,1.0738255548644875,0.0
2020-03-26,AAPL,62.38833236694336,252087200.0,0.05262328979650199,-0.8484573804745941,1.0698089349542386,0.0
2020-03-27,AAPL,59.8053092956543,204216800.0,-0.041402341965108946,-1.4771717139709,1.0795321577159314,0.0
2020-03-30,AAPL,61.51203155517578,167976400.0,0.028537972290789693,-1.773454766815635,1.026557207425747,0.0
2020-03-31,AAPL,61.386497497558594,197002000.0,-0.002040804935934948,-1.2064355852565196,1.022054003922524,0.0
2020-04-01,AAPL,58.156532287597656,176218400.0,-0.052616867578890614,-1.4207137531650502,1.0171426652928797,0.0
2020-04-02,AAPL,59.126953125,165934000.0,0.016686360056741067,-1.5149254732115738,1.0173356618549858,0.0
2020-04-03,AAPL,58.27721405029297,129880000.0,-0.014371433496845332,-1.7834686219890257,1.017433113348481,0.0
2020-04-06,AAPL,63.361175537109375,201820400.0,0.08723755192602334,-0.818574526018308,1.032323659650781,0.0
2020-04-07,AAPL,62.62729644775391,202887200.0,-0.011582472754559925,-0.7442385404501011,0.9984746315818378,0.0
2020-04-08,AAPL,64.2302474975586,168895200.0,0.02559508618006401,-1.067194014322611,0.9958998642760314,0.0
2020-04-09,AAPL,64.69371795654297,161834800.0,0.007215766356839737,-1.0743972355166491,0.9248197501812018,0.0
2020-04-13,AAPL,65.96350860595703,131022800.0,0.019627727227967018,-1.3363178719205877,0.8233126290261092,0.0
2020-04-14,AAPL,69.29486083984375,194994800.0,0.050502956927095166,-0.4489700529057093,0.6846870428171694,0.0
2020-04-15,AAPL,68.66238403320312,131154400.0,-0.00912732631215496,-1.171052190976116,0.6749989078373044,0.0
2020-04-16,AAPL,69.2079849243164,157125200.0,0.007946139633739469,-0.7441813255908932,0.6648434519621653,0.0
2020-04-17,AAPL,68.2688980102539,215250000.0,-0.013569054424709126,0.08053959115601567,0.6670587158441798,0.0
2020-04-20,AAPL,66.85187530517578,130015200.0,-0.02075649009107028,-1.115659671622265,0.6219895071542992,0.0
2020-04-21,AAPL,64.78543853759766,180991600.0,-0.030910677645839213,-0.1441052024205782,0.6293744189610805,0.0
2020-04-22,AAPL,66.6515121459961,116862400.0,0.02880390486691664,-1.3835809793971139,0.5372795759603058,0.0
2020-04-23,AAPL,66.39320373535156,124814400.0,-0.003875507131462008,-1.2629872049836262,0.5368407698882136,0.0
2020-04-24,AAPL,68.30994415283203,126161200.0,0.02886952744622384,-1.1907542756732392,0.5158223023803383,0.0
2020-04-27,AAPL,68.35823822021484,117087600.0,0.0007069844366256461,-1.3297638505276077,0.48635402972610875,0.0
2020-04-28,AAPL,67.25019073486328,112004800.0,-0.016209421339707597,-1.3323816619988285,0.48618438851456786,0.0
2020-04-29,AAPL,69.45904541015625,137280800.0,0.032845329524810785,-0.5138447721515301,0.49525838014730006,0.0
2020-04-30,AAPL,70.92434692382812,183064000.0,0.021095906300169442,0.8661100787587886,0.44480999410725386,0.0
2020-05-01,AAPL,69.78252410888672,240616800.0,-0.01609916572327008,2.157046031880347,0.45373698295706477,0.0
2020-05-04,AAPL,70.76985168457031,133568000.0,0.01414863661484933,-0.6514059757292826,0.44572839309062434,0.0
2020-05-05,AAPL,71.83203887939453,147751200.0,0.015009035197057097,-0.21558912568374328,0.3415550818862432,0.0
2020-05-06,AAPL,72.57313537597656,142333600.0,0.010317074499671675,-0.2937635439618413,0.33494994027149216,0.0
2020-05-07,AAPL,73.32389068603516,115215200.0,0.010344810185879183,-0.9697631180396586,0.32839762175195064,0.0
2020-05-08,AAPL,75.06912231445312,133838400.0,0.023801677899101925,-0.410190244132592,0.33387810806612367,0.0
2020-05-11,AAPL,76.25035858154297,145946400.0,0.015735314742882256,-0.09416482962324295,0.3323119204826141,0.0
2020-05-12,AAPL,75.37895965576172,162301200.0,-0.011428128890034861,0.42824069454979113,0.29677948682538074,0.0
2020-05-13,AAPL,74.46881866455078,200622400.0,-0.01207420472990528,1.3787178754838019,0.29873657052181274,0.0
2020-05-14,AAPL,74.92633819580078,158929200.0,0.006143773185270041,0.21434830389586892,0.29850802989487607,0.0
2020-05-15,AAPL,74.48334503173828,166348400.0,-0.005912382410906747,0.5345281996503063,0.29367999277039214,0.0
2020-05-18,AAPL,76.23826599121094,135178400.0,0.023561253307365027,-0.42385201669037237,0.28508113814911124,0.0
2020-05-19,AAPL,75.7977294921875,101729600.0,-0.005778417088791454,-1.296564852563178,0.2532329059826539,0.0
2020-05-20,AAPL,77.27185821533203,111504800.0,0.01944819103448836,-0.9885645394057673,0.24508547442075965,0.0
2020-05-21,AAPL,76.69574737548828,102688800.0,-0.0074556358957786895,-1.1809759558717219,0.24761215791743327,0.0
2020-05-22,AAPL,77.18954467773438,81803200.0,0.0064383922074395805,-1.6028172378220087,0.23419902158755984,0.0
2020-05-26,AAPL,76.66670989990234,125522000.0,-0.006773388546529979,-0.4430409142498448,0.23801371425198362,0.0
2020-05-27,AAPL,77.00074005126953,112945200.0,0.0043569125609186354,-0.785106976981769,0.2234752276920296,0.0
2020-05-28,AAPL,77.03465270996094,133560800.0,0.0004404199059493408,-0.22202261625964453,0.20213406848980245,0.0
2020-05-29,AAPL,76.95960998535156,153532400.0,-0.0009741424407002652,0.3694417895501106,0.1942371398828026,0.0
2020-06-01,AAPL,77.90604400634766,80791200.0,0.012297801680339004,-1.7435446262453485,0.18062698763327809,0.0
2020-06-02,AAPL,78.2667007446289,87642800.0,0.0046293807223976025,-1.3586924123599409,0.17777737011096686,0.0
2020-06-03,AAPL,78.69755554199219,104491200.0,0.005504956683546558,-0.7441223041389974,0.17391486768051337,0.0
2020-06-04,AAPL,78.0197982788086,87560400.0,-0.008612176814335126,-1.157871321830869,0.17862293013615724,0.0
2020-06-05,AAPL,80.24188995361328,137250400.0,0.028481125609475466,0.34026541858445974,0.19812803468311777,0.0
2020-06-08,AAPL,80.71631622314453,95654400.0,0.00591245133689533,-0.8656203710122984,0.18485436440964081,0.0
2020-06-09,AAPL,83.26518249511719,147712400.0,0.03157807976427196,0.7034638936210547,0.2058949319452343,0.0
2020-06-10,AAPL,85.40738677978516,166651600.0,0.02572749161744281,1.2576913219479782,0.2099984977467059,0.0
2020-06-11,AAPL,81.30693817138672,201662400.0,-0.04801046798178077,2.294814771987404,0.2791618327306744,0.0
2020-06-12,AAPL,82.00890350341797,200146000.0,0.008633523138598331,1.9913488278776363,0.2794900382162738,0.0
2020-06-15,AAPL,83.02310943603516,138808800.0,0.012367022229176738,0.37602192794957573,0.27783322003806377,0.0
2020-06-16,AAPL,85.22342681884766,165428800.0,0.026502468984346272,1.0460963250474165,0.28053968363447546,0.0
2020-06-17,AAPL,85.10480499267578,114406400.0,-0.0013918922366735753,-0.35813693533609314,0.2785770893886395,0.0
2020-06-18,AAPL,85.13870239257812,96820400.0,0.00039830183390066054,-0.8087982243354832,0.2745164861385459,0.0
2020-06-19,AAPL,84.65217590332031,264476000.0,-0.005714516143485726,2.7216366966232934,0.2735363073785526,0.0
2020-06-22,AAPL,86.86698913574219,135445200.0,0.026163689341563767,-0.045254312704601625,0.2836024683051998,0.0
2020-06-23,AAPL,88.72115325927734,212155600.0,0.021344864625591597,1.4413290506384429,0.28426829844753565,0.0
2020-06-24,AAPL,87.155029296875,192623200.0,-0.0176522047433888,0.9444140531222007,0.29788634553822213,0.0
2020-06-25,AAPL,88.31206512451172,137522400.0,0.013275605974447213,-0.17208277935176328,0.29797538226127207,0.0
2020-06-26,AAPL,85.59860229492188,205256800.0,-0.030725845055985412,1.1055406893668176,0.32596597289986035,0.0
2020-06-29,AAPL,87.57138061523438,130646000.0,0.023046852021198605,-0.4185556717625979,0.33111599770823225,0.0
2020-06-30,AAPL,88.30239868164062,140223200.0,0.008347682328067263,-0.2897015951714721,0.33116404799548865,0.0
2020-07-01,AAPL,88.13536834716797,110737200.0,-0.0018915718821507221,-0.9345742674292301,0.33242573828549743,0.0
2020-07-02,AAPL,88.13536834716797,114041600.0,0.0,-0.9247826307773342,0.32882916349609975,0.0
2020-07-06,AAPL,90.49301147460938,118655600.0,0.026750249890084676,-0.7904042892122679,0.3273359896684375,0.0
2020-07-07,AAPL,90.21221923828124,112424400.0,-0.0031029162556593937,-0.9679075528855297,0.3290130958910838,0.0
2020-07-08,AAPL,92.31327056884766,117092000.0,0.023290096932620852,-0.8132977620622915,0.3216270060435228,0.0
2020-07-09,AAPL,92.71024322509766,125642800.0,0.004300277238622252,-0.5741667065166279,0.3125009396254166,0.0
2020-07-10,AAPL,92.8724136352539,90257200.0,0.00174921782658366,-1.2206182568751094,0.24456608432369098,0.0
2020-07-13,AAPL,92.44398498535156,191649200.0,-0.004613088355654771,1.014164074217034,0.24773741131788943,0.0
2020-07-14,AAPL,93.9737777709961,170989200.0,0.016548321514773923,0.5189103617825912,0.24957314273372855,0.0
2020-07-15,AAPL,94.62005615234376,153198000.0,0.006877220397828232,0.14274312760087696,0.23798911506347298,0.0
2020-07-16,AAPL,93.45577239990234,110577600.0,-0.01230483049562825,-0.7885666499703606,0.24513471633754524,0.0
2020-07-17,AAPL,93.26696014404295,92186800.0,-0.0020203380808994087,-1.1797885392424323,0.24586056959649663,0.0
2020-07-20,AAPL,95.23246002197266,90318000.0,0.0210739137942757,-1.239973884845511,0.2492000443046076,0.0
2020-07-21,AAPL,93.9180908203125,103433200.0,-0.013801693260437675,-0.8372331187957162,0.2467261588698853,0.0
2020-07-22,AAPL,94.1819305419922,89001600.0,0.002809253460917205,-1.1400349239383774,0.23808970484176606,0.0
2020-07-23,AAPL,89.8951187133789,197004400.0,-0.04551628750805836,1.848579149912721,0.2860182265167122,0.0
2020-07-24,AAPL,89.67243194580078,185438800.0,-0.002477184198267035,1.384873745586034,0.28301594042344114,0.0
2020-07-27,AAPL,91.79769897460938,121214000.0,0.02370033891902401,-0.20498945443730965,0.2678400790497729,0.0
2020-07-28,AAPL,90.28968811035156,103625600.0,-0.016427545364453233,-0.6705440860284607,0.2665502965824138,0.0
2020-07-29,AAPL,92.0203857421875,90329200.0,0.019168275669760648,-0.960459257932121,0.27284170431072924,0.0
2020-07-30,AAPL,93.13384246826172,158130000.0,0.012100109308319729,0.8694070042055787,0.274569865141359,0.0
2020-07-31,AAPL,102.8838882446289,374336800.0,0.10468853767833997,3.5600710174237076,0.4532251586523173,0.0
2020-08-03,AAPL,105.476318359375,308151200.0,0.025197629667553345,2.1018926388285823,0.45241234855887347,0.0
2020-08-04,AAPL,106.18072509765624,173071600.0,0.006678340211697664,0.27623300460952965,0.4505391932504897,0.0
2020-08-05,AAPL,106.56558227539062,121776800.0,0.00362454840443438,-0.4090365531825718,0.4474032948951273,0.0
2020-08-06,AAPL,110.28357696533205,202428800.0,0.034889263592941644,0.6088968321383074,0.45750200223107124,0.0
2020-08-07,AAPL,107.77619934082033,198045600.0,-0.022735729956418815,0.48698573442532844,0.47078065253832935,0.0
2020-08-10,AAPL,109.34271240234376,212403600.0,0.014534870139274902,0.6605402902997987,0.46894794093137954,0.0
2020-08-11,AAPL,106.09085083007812,187902400.0,-0.02974008510324766,0.32230269086269375,0.48727050574862846,0.0
2020-08-12,AAPL,109.6167221069336,165598000.0,0.03323445188032981,0.017925178473234365,0.49642563532653,0.0
2020-08-13,AAPL,111.55667877197266,210082000.0,0.01769763433672633,0.5460342406424693,0.49168369347582674,0.0
2020-08-14,AAPL,111.45724487304688,165565200.0,-0.0008913307568884088,-0.10090780164335832,0.4913541221380949,0.0
2020-08-17,AAPL,111.1662368774414,119561600.0,-0.0026109383552135323,-0.7701490602982666,0.4910770597914363,0.0
2020-08-18,AAPL,112.0925750732422,105633600.0,0.008332909539989775,-0.9690109063546213,0.48415705432439476,0.0
2020-08-19,AAPL,112.23323822021484,145538000.0,0.0012548837144719105,-0.46333296389306644,0.48446532400284376,0.0
2020-08-20,AAPL,114.72362518310548,126907200.0,0.022189388833316892,-0.6768576448840454,0.4406055058444845,0.0
2020-08-21,AAPL,120.6356201171875,338054800.0,0.05153249755354339,1.99754965912284,0.45744725016913584,0.0
2020-08-24,AAPL,122.07845306396484,345937600.0,0.0119602563933916,1.8002556181471328,0.456492174356254,0.0
2020-08-25,AAPL,121.07695770263672,211495600.0,-0.008203702915561828,0.1628352914135369,0.4499327161389905,0.0
2020-08-26,AAPL,122.72349548339844,163022400.0,0.013599101034613037,-0.48859643949349013,0.4497064632290863,0.0
2020-08-27,AAPL,121.2563934326172,155552400.0,-0.01195453278936065,-0.5808130199017202,0.4596649363761249,0.0
2020-08-28,AAPL,121.05998992919922,187630000.0,-0.0016197373009211313,-0.06749887314665429,0.3114540919872714,0.0
2020-08-31,AAPL,125.16537475585938,225702700.0,0.0339119871814062,0.5980942975900925,0.31914783478003994,0.0
2020-09-01,AAPL,130.15106201171875,151948100.0,0.03983279933115824,-0.5541895783531283,0.33742177549146696,0.0
2020-09-02,AAPL,127.45451354980467,200119000.0,-0.020718605136478052,0.14906683256313022,0.35457339400667964,0.0
2020-09-03,AAPL,117.25041961669922,257599600.0,-0.08006067144195772,1.0104952717026048,0.462553891509361,0.0
2020-09-04,AAPL,117.32801818847656,332607200.0,0.0006618191391640771,1.8759260034526732,0.45231050527176037,0.0
2020-09-08,AAPL,109.43244171142578,231366600.0,-0.06729489340190908,0.42368555561772414,0.5171973309224437,0.0
2020-09-09,AAPL,113.7973175048828,176940500.0,0.03988648818571772,-0.3371242911588474,0.5221319679675613,0.0
2020-09-10,AAPL,110.0822982788086,182274400.0,-0.03264592968911417,-0.27496973045970635,0.5256274305271272,0.0
2020-09-11,AAPL,108.63703918457033,180860300.0,-0.013128896442349158,-0.27384112322800974,0.5238259160897921,0.0
2020-09-14,AAPL,111.89613342285156,140150100.0,0.0299998440931748,-0.8216134318149236,0.5351085297805724,0.0
2020-09-15,AAPL,112.07074737548828,184642000.0,0.0015605003255729777,-0.2537100488321181,0.534966272324612,0.0
2020-09-16,AAPL,108.7631607055664,154679000.0,-0.02951338103278589,-0.7524579528983559,0.5448204676462134,0.0
2020-09-17,AAPL,107.0269012451172,178011000.0,-0.015963672342599988,-0.4329781383299728,0.547324031398897,0.0
2020-09-18,AAPL,103.63199615478516,287104900.0,-0.031720110092292586,1.1228306918907514,0.549435184201807,0.0
2020-09-21,AAPL,106.77471160888672,195713800.0,0.030325725361958655,-0.19746606024401148,0.5253842488615108,0.0
2020-09-22,AAPL,108.45274353027344,183055400.0,0.015715630565534155,-0.3321080318204282,0.5272106192161334,0.0
2020-09-23,AAPL,103.9035873413086,150718700.0,-0.041945976107971794,-0.9207828781694525,0.54298812575586,0.0
2020-09-24,AAPL,104.97054290771484,167743300.0,0.010268707690538559,-0.581116625064535,0.5414345137550868,0.0
2020-09-25,AAPL,108.90862274169922,149981400.0,0.03751604712044365,-0.9329619014218506,0.5637153445032375,0.0
2020-09-28,AAPL,111.5081787109375,137672400.0,0.023869147398950297,-1.0947509233267887,0.5727784591406654,0.0
2020-09-29,AAPL,110.66427612304688,99382200.0,-0.007568077944114515,-1.6116371499676083,0.5555361217875545,0.0
2020-09-30,AAPL,112.33265686035156,142675200.0,0.015076055216315831,-0.8027435697233102,0.5352964299064855,0.0
2020-10-01,AAPL,113.28321075439452,116120400.0,0.00846195505929015,-1.166135467341938,0.535243049627498,0.0
2020-10-02,AAPL,109.6264190673828,144712000.0,-0.03228008513053082,-0.5880710435597404,0.4696035652515932,0.0
2020-10-05,AAPL,113.00194549560548,106243800.0,0.030791176588080393,-1.3848213286495787,0.4846038895386731,0.0
2020-10-06,AAPL,109.76222229003906,161498200.0,-0.02866962326495881,-0.012805665849274547,0.4314559468482881,0.0
2020-10-07,AAPL,111.6245574951172,96849000.0,0.016966996168837012,-1.447231364293067,0.41088726251672275,0.0
2020-10-08,AAPL,111.51787567138672,83477200.0,-0.0009557200147033429,-1.5478067826870936,0.3931675178309845,0.0
2020-10-09,AAPL,113.4578094482422,100506900.0,0.017395720328926778,-1.0569632883533446,0.3936100326902356,0.0
2020-10-12,AAPL,120.66471862792967,240226800.0,0.06352060924440073,1.7180143168970934,0.4399646235858861,0.0
2020-10-13,AAPL,117.4638214111328,262330500.0,-0.0265272007691566,1.8847499295171792,0.45324724198670335,0.0
2020-10-14,AAPL,117.55110168457033,150712000.0,0.000743039621808661,-0.12678027846514245,0.4371303093236395,0.0
2020-10-15,AAPL,117.08552551269533,112559200.0,-0.003960627890364665,-0.7472719039455245,0.4318123906475266,0.0
2020-10-16,AAPL,115.4462661743164,115393800.0,-0.014000529366895775,-0.6467953313078115,0.41620709371311815,0.0
2020-10-19,AAPL,112.49757385253906,120639300.0,-0.02554168635757359,-0.46780634626554607,0.4196615944627081,0.0
2020-10-20,AAPL,113.98161315917967,124423700.0,0.013191744993415355,-0.3279150133640144,0.4187374453722397,0.0
2020-10-21,AAPL,113.3608169555664,89946000.0,-0.005446459182379737,-0.9989754518364845,0.3857291507049246,0.0
2020-10-22,AAPL,112.2744598388672,101988000.0,-0.009583180025290572,-0.6679479797809866,0.38831673960842744,0.0
2020-10-23,AAPL,111.58576965332033,82572600.0,-0.006133987966054466,-0.9908007909837687,0.3682177557698819,0.0
2020-10-26,AAPL,111.59546661376952,111850700.0,8.690140758371712e-05,-0.3444776736164067,0.3585785727876152,0.0
2020-10-27,AAPL,113.0989227294922,92276800.0,0.0134723762653024,-0.7453078132025811,0.36024620459743406,0.0
2020-10-28,AAPL,107.8610610961914,143937800.0,-0.04631221506705785,0.33558488232565226,0.3935443367313551,0.0
2020-10-29,AAPL,111.85736083984376,146129200.0,0.03705043973272648,0.3494596115838132,0.4158257314076364,0.0
2020-10-30,AAPL,105.59132385253906,190272600.0,-0.056018101448650715,1.179881354163303,0.4473726511038719,0.0
2020-11-02,AAPL,105.50401306152344,122866900.0,-0.0008268746695283546,-0.19570422119382105,0.43088107336273535,0.0
2020-11-03,AAPL,107.1239013671875,107624400.0,0.015353807487108906,-0.4518249745891817,0.4244903256877571,0.0
2020-11-04,AAPL,111.49847412109376,138235500.0,0.04083657053257972,0.13052376282322617,0.44572279428869666,0.0
2020-11-05,AAPL,115.45594787597656,126387100.0,0.035493523889705836,-0.16212507237507584,0.4627934045707607,0.0
2020-11-06,AAPL,115.32479095458984,114457900.0,-0.0011359910320740685,-0.4333366436725326,0.45935319119525436,0.0
2020-11-09,AAPL,113.0219955444336,154515300.0,-0.01996791315288826,0.6002466175863889,0.40105197770125284,0.0
2020-11-10,AAPL,112.68190002441406,138023400.0,-0.0030091091418202875,0.5390980762510278,0.3912930109243727,0.0
2020-11-11,AAPL,116.10210418701172,112295000.0,0.030352737767615157,-0.40247880787107476,0.4076064404528765,0.0
2020-11-12,AAPL,115.8300552368164,103162300.0,-0.002343187077446185,-0.7419134556313391,0.407454447145789,0.0
2020-11-13,AAPL,115.87862396240234,81581900.0,0.00041931021690899684,-1.4431213399120812,0.4041899233398243,0.0
2020-11-16,AAPL,116.88912200927734,91183000.0,0.008720314518084527,-0.9999677659383122,0.39305900223071605,0.0
2020-11-17,AAPL,116.00493621826172,74271000.0,-0.00756431202336727,-1.4357667288416065,0.39227197940095765,0.0
2020-11-18,AAPL,114.68350219726562,76322100.0,-0.01139118785867732,-1.3066736435737283,0.3941653211207352,0.0
2020-11-19,AAPL,115.27621459960938,74113000.0,0.005168244699435887,-1.2791872538997922,0.3924484975174904,0.0
2020-11-20,AAPL,114.01304626464844,73604300.0,-0.010957753421625749,-1.2595291258118362,0.3940815053316006,0.0
2020-11-23,AAPL,110.62200927734376,127959300.0,-0.02974253472215238,0.4224301226907421,0.40930186342020936,0.0
2020-11-24,AAPL,111.90459442138672,113874200.0,0.011594303452103771,-0.052862960725174636,0.40852821588218385,0.0
2020-11-25,AAPL,112.74021911621094,76499200.0,0.007467295682942243,-1.1169898242227785,0.3709110847113521,0.0
2020-11-27,AAPL,113.28435516357422,46691300.0,0.004826459019051432,-1.7775106139859838,0.3480002156986528,0.0
2020-11-30,AAPL,115.67457580566406,169410200.0,0.021099300416536293,2.0023279396526714,0.28227229154599076,0.0
2020-12-01,AAPL,119.24053192138672,127728200.0,0.030827483834594327,0.671955104501855,0.29604992237947003,0.0
2020-12-02,AAPL,119.59032440185548,89004200.0,0.002933503187484643,-0.5147606446914429,0.2942909287442261,0.0
2020-12-03,AAPL,119.45430755615234,78967600.0,-0.0011373566079316833,-0.7465299127639324,0.2639387519610278,0.0
2020-12-04,AAPL,118.78384399414062,78260400.0,-0.005612719840149327,-0.6944486141007242,0.23697817959754536,0.0
2020-12-07,AAPL,120.24132537841795,86712000.0,0.01227003046263797,-0.3822080794906157,0.23974159506539933,0.0
2020-12-08,AAPL,120.85345458984376,82225500.0,0.005090838856768531,-0.4488913642419809,0.22506505729684192,0.0
2020-12-09,AAPL,118.32717895507812,115089200.0,-0.02090362781386257,0.7748101682050603,0.2403231834379825,0.0
2020-12-10,AAPL,119.74578857421876,81312200.0,0.011988873829901658,-0.4095710398928517,0.22014489711910404,0.0
2020-12-11,AAPL,118.93934631347656,86939800.0,-0.006734618981964147,-0.17231584172632314,0.22174419050709565,0.0
2020-12-14,AAPL,118.32717895507812,79184500.0,-0.0051468868576510785,-0.45452980831081435,0.22295366566575947,0.0
